申通地铁	600834	0.0602699023633
广聚能源	000096	0.0587094134778
复旦复华	600624	0.058614542922
康美药业	600518	0.0582562005713
耀皮玻璃	600819	0.0580756636026
延长化建	600248	0.0578514630579
鼎立股份	600614	0.0577744642402
恒丰纸业	600356	0.0574602262016
国投新集	601918	0.0574508161038
南京医药	600713	0.0559911053571
国旅联合	600358	0.0557025704957
同济科技	600846	0.055680862093
内蒙华电	600863	0.0548274547855
中孚实业	600595	0.0546007963996
应流股份	603308	0.0545329877552
平煤股份	601666	0.0533813229957
鑫科材料	600255	0.0533492040475
南京高科	600064	0.0531768275212
科力远	600478	0.0531385682524
深赤湾A	000022	0.0528498095689
旗滨集团	601636	0.0528007650714
石化油服	600871	0.052741976897
金融街	000402	0.0526914090954
北方股份	600262	0.0512535168533
出版传媒	601999	0.050421446601
天宸股份	600620	0.0492472145276
精工钢构	600496	0.0487988901478
瑞贝卡	600439	0.048780597851
益民集团	600824	0.0485127210141
云南城投	600239	0.0484756550829
博闻科技	600883	0.0480906584273
靖远煤电	000552	0.0479884264373
江河创建	601886	0.0479210588941
中海油服	601808	0.0477594204095
亨通光电	600487	0.0472035731331
日出东方	603366	0.0469112783107
明星电缆	603333	0.0458060015807
新澳股份	603889	0.0453572679321
中视传媒	600088	0.045188029977
中文传媒	600373	0.0441403340014
东湖高新	600133	0.0440400953442
伊利股份	600887	0.0440210106051
民丰特纸	600235	0.043925746042
浦发银行	600000	0.0437103377884
粤电力A	000539	0.043455878765
零七股份	000007	0.0432598910309
江苏阳光	600220	0.0428372523367
神马股份	600810	0.0425358302781
文山电力	600995	0.0424509186302
开开实业	600272	0.0424377222219
桂冠电力	600236	0.0421496624886
悦达投资	600805	0.0418678106422
中房股份	600890	0.041191258023
东百集团	600693	0.0410967069808
抚顺特钢	600399	0.0409239583007
片仔癀	600436	0.0407856342879
骆驼股份	601311	0.040626394947
升华拜克	600226	0.0394974824835
北方国际	000065	0.0391128077165
江西铜业	600362	0.0389452644256
白云机场	600004	0.0385249021074
西南药业	600666	0.0380189281302
莱茵置业	000558	0.0379206100291
宁沪高速	600377	0.0379189931024
安源煤业	600397	0.0378615952088
中国一重	601106	0.0376800124488
综艺股份	600770	0.0376120443084
烽火通信	600498	0.0371247203989
上海普天	600680	0.0371050348613
京运通	601908	0.0370840862639
风神股份	600469	0.0370770724409
西北轴承	000595	0.0368922453847
中华企业	600675	0.0368689384233
国发股份	600538	0.0368682702295
中国联通	600050	0.0363948970874
东风股份	601515	0.0363614828323
大名城	600094	0.0357185721235
三星电气	601567	0.0356789765114
中恒集团	600252	0.0350996498563
长江投资	600119	0.0344326573316
烽火电子	000561	0.0341020960891
通化东宝	600867	0.0338123575631
第一医药	600833	0.0337372313434
空港股份	600463	0.0335202065033
鄂武商A	000501	0.0334484493352
潍柴动力	000338	0.0333466690733
轻纺城	600790	0.0333271433446
天地科技	600582	0.0332721034303
三江购物	601116	0.0329786874018
宁波韵升	600366	0.0325303462722
中安消	600654	0.0321668257116
首旅酒店	600258	0.0321036079577
西部矿业	601168	0.0317830503717
华懋科技	603306	0.0315875852779
招商轮船	601872	0.0297938231539
亚邦股份	603188	0.0296737588047
红阳能源	600758	0.0290658761412
四川路桥	600039	0.0289327378056
万泽股份	000534	0.0288312165715
上海九百	600838	0.0283121328896
浙江广厦	600052	0.0282948670594
民生控股	000416	0.0280430168202
深纺织A	000045	0.0276130896489
海南海药	000566	0.0274930852395
南京化纤	600889	0.0267377182066
绿庭投资	600695	0.026385581537
江苏吴中	600200	0.0262800066607
深振业A	000006	0.0261788210847
兴业银行	601166	0.0261142858963
广东甘化	000576	0.0260666640281
江南嘉捷	601313	0.0256126306941
深物业A	000011	0.0256115803155
佛山照明	000541	0.0255626092429
穗恒运A	000531	0.0253430367207
昊华能源	601101	0.0252937508716
东方宾馆	000524	0.0252006064672
山东地矿	000409	0.0250301597241
禾嘉股份	600093	0.0249346335732
春兰股份	600854	0.0244996345051
华仪电气	600290	0.0244362671065
粤高速A	000429	0.0241681193842
长白山	603099	0.0241639508
鲁信创投	600783	0.0241555664102
天科股份	600378	0.0236834536724
福田汽车	600166	0.0236461836221
曙光股份	600303	0.0218507294192
力帆股份	601777	0.0215805156712
生益科技	600183	0.0208239182001
金杯汽车	600609	0.020781482849
振华重工	600320	0.0207300036459
新奥股份	600803	0.0207294802251
金牛化工	600722	0.020462124436
*ST国创	600145	0.0202675140563
智慧能源	600869	0.0202602832285
中国建筑	601668	0.0202486557821
